,text,state,type_news,tags,n_of_tags,text_ml,numerical_sentiment,sentiment
952,Una confusión sucedida el pasado domingo en el Museo Guggenheim de Bilbao ha causado que varios visitantes admiraran un carrito de la limpieza durante cuatro horas como si fuera una obra de arte. La trabajadora del servicio de limpieza Matilda P.R. se enc,0,Fake,"['confusión', 'sucedida', 'pasado', 'museo', 'guggenheim', 'bilbao', 'causado', 'varios', 'visitantes', 'admiraran', 'carrito', 'limpieza', 'cuatro', 'horas', 'trabajadora', 'servicio', 'limpieza', 'matilda']",18,confusión sucedida pasado museo guggenheim bilbao causado varios visitantes admiraran carrito limpieza cuatro horas trabajadora servicio limpieza matilda,0.6215747691931288,Positive
953,"Lord Malloch-Brown, uno de los duenos de smartmatic, software del recuento de votos en las elecciones espanolas. Los mismos que hicieron el fraude en Venezuela. -Vicesecretario General de la ONU. -Ex-presidente del Banco Mundial. La mentira de la Democrac",0,Fake,"['malloch', 'brown', 'duenos', 'smartmatic', 'software', 'recuento', 'votos', 'elecciones', 'espanolas', 'mismos', 'hicieron', 'fraude', 'venezuela', 'vicesecretario', 'general', 'presidente', 'banco', 'mundial', 'mentira', 'democrac']",20,malloch brown duenos smartmatic software recuento votos elecciones espanolas mismos hicieron fraude venezuela vicesecretario general presidente banco mundial mentira democrac,0.15636664913503381,Very Negative
954,"Pero TODOS los que reciban algo del gobierno, no solo ayuda social. Te puedo asegurar que MUCHOS empresarios, político y familiares de estos, no podrían votar. Además de que es una mentira, en Dinamarca no sucede eso, así que mejor investiga un poco",0,Fake,"['reciban', 'gobierno', 'ayuda', 'social', 'puedo', 'asegurar', 'empresarios', 'político', 'familiares', 'podrían', 'votar', 'además', 'mentira', 'dinamarca', 'sucede', 'mejor', 'investiga']",17,reciban gobierno ayuda social puedo asegurar empresarios político familiares podrían votar además mentira dinamarca sucede mejor investiga,0.48251359215923106,Neutral
955,"Policía federal , detiene a pobladores indígenas , que bajaron de la sierra por el frío y el hambre. Comparte porque luego los desaparecen",0,Fake,"['policía', 'federal', 'detiene', 'pobladores', 'indígenas', 'bajaron', 'sierra', 'hambre', 'comparte', 'luego', 'desaparecen']",11,policía federal detiene pobladores indígenas bajaron sierra hambre comparte luego desaparecen,0.01968878325957378,Very Negative
956,Asegura que no ha reaccionado antes porque no tenía constancia de la apertura del proceso judicialNueve de los veintisiete concejales del Ayuntamiento de Pamplona se han concentrado este mediodía para rechazar la presunta agresión sexual que se produjo ha,1,Real,"['asegura', 'reaccionado', 'constancia', 'apertura', 'proceso', 'judicialnueve', 'veintisiete', 'concejales', 'ayuntamiento', 'pamplona', 'concentrado', 'mediodía', 'rechazar', 'presunta', 'agresión', 'sexual', 'produjo']",17,asegura reaccionado constancia apertura proceso judicialnueve veintisiete concejales ayuntamiento pamplona concentrado mediodía rechazar presunta agresión sexual produjo,0.24398102023499876,Negative
957,Una empresa de suplementos y píldoras adelgazantes ha mostrado fotografías de Meghan Markle antes y después de su embarazo para anunciar los productos y presumir de su efectividad. En su campaña publicitaria han llegado a incluir declaraciones falsas de l,1,Real,"['empresa', 'suplementos', 'píldoras', 'adelgazantes', 'mostrado', 'fotografías', 'meghan', 'markle', 'embarazo', 'anunciar', 'productos', 'presumir', 'efectividad', 'campaña', 'publicitaria', 'llegado', 'incluir', 'declaraciones', 'falsas']",19,empresa suplementos píldoras adelgazantes mostrado fotografías meghan markle embarazo anunciar productos presumir efectividad campaña publicitaria llegado incluir declaraciones falsas,0.04254864698081334,Very Negative
958,"El año que viene está previsto que el Instituto Nacional de Datos sea una realidad. Un organismo ""encargado de gestionar toda la información personal de los ciudadanos que manejen las Administraciones Públicas"", según explican documentos oficiales del Gob",0,Fake,"['viene', 'previsto', 'instituto', 'nacional', 'datos', 'realidad', 'organismo', 'encargado', 'gestionar', 'información', 'personal', 'ciudadanos', 'manejen', 'públicas', 'explican', 'documentos', 'oficiales']",17,viene previsto instituto nacional datos realidad organismo encargado gestionar información personal ciudadanos manejen públicas explican documentos oficiales,0.024075234165168713,Very Negative
959,"Carmen Jiménez dijo a sus familiares y amigos hace 28 años que se había quedado ciega por una lesión ocular. Ahora se ha descubierto la verdad. Esta española de 57 años lo fingió para no tener que saludar a la gente. ""Estaba harta de ver a la gente y par",0,Fake,"['carmen', 'jiménez', 'familiares', 'amigos', 'quedado', 'ciega', 'lesión', 'ocular', 'descubierto', 'verdad', 'española', 'fingió', 'tener', 'saludar', 'gente', 'harta', 'gente']",17,carmen jiménez familiares amigos quedado ciega lesión ocular descubierto verdad española fingió tener saludar gente harta gente,0.025983614264161212,Very Negative
960," El reconocido tenor peruano Juan Diego Flórez, uno de los cantantes líricos más apreciados por el público valenciano, vuelve este domingo al Palau de la Música de Valencia, en un recital con las entradas prácticamente agotadas y en el que estará acompaña",1,Real,"['reconocido', 'tenor', 'peruano', 'diego', 'flórez', 'cantantes', 'líricos', 'apreciados', 'público', 'valenciano', 'vuelve', 'palau', 'música', 'valencia', 'recital', 'entradas', 'prácticamente', 'agotadas', 'acompaña']",19,reconocido tenor peruano diego flórez cantantes líricos apreciados público valenciano vuelve palau música valencia recital entradas prácticamente agotadas acompaña,0.6150777633272813,Positive
961," Con motivo del Real Decreto en el que se incluyó la ampliación del permiso por paternidad, en el BOE no aparece la palabra 'padre' en ningún momento, sino la expresión ' progenitor diferente de la madre biológica', lo que ha generado polémica en algunos ",0,Fake,"['motivo', 'decreto', 'incluyó', 'ampliación', 'permiso', 'paternidad', 'aparece', 'palabra', 'padre', 'ningún', 'momento', 'expresión', 'progenitor', 'diferente', 'madre', 'biológica', 'generado', 'polémica']",18,motivo decreto incluyó ampliación permiso paternidad aparece palabra padre ningún momento expresión progenitor diferente madre biológica generado polémica,0.017769525998540654,Very Negative
962,La Policía usará por primera vez un dron para vigilar un espectáculo ,1,Real,"['policía', 'usará', 'primera', 'vigilar', 'espectáculo']",5,policía usará primera vigilar espectáculo,0.36993481108504955,Negative
963,"En Suecia han estrenado la jornada laboral de seis horas. Seis. Aquí en la periferia de Occidente, mientras tanto, aún hay empresas que obligan a sus trabajadores a quedarse luego de la jornada laboral porque ""cómo te vas a ir antes, mira cómo tus compañe",0,Fake,"['suecia', 'estrenado', 'jornada', 'laboral', 'horas', 'periferia', 'occidente', 'mientras', 'empresas', 'obligan', 'trabajadores', 'quedarse', 'luego', 'jornada', 'laboral', 'compañe']",16,suecia estrenado jornada laboral horas periferia occidente mientras empresas obligan trabajadores quedarse luego jornada laboral compañe,0.06100344934629054,Very Negative
964,"La relación definitiva de beneficiarios, así como el listado de excluídos, fueron publicados el pasado 21 de octubre en el BOCM 253 Orden de 20 de octubre de la Consejería de Transportes, Vivienda e Infraestructuras. En este sentido, se da respuesta al pr",0,Fake,"['relación', 'definitiva', 'beneficiarios', 'listado', 'excluídos', 'publicados', 'pasado', 'octubre', 'orden', 'octubre', 'consejería', 'transportes', 'vivienda', 'respuesta']",14,relación definitiva beneficiarios listado excluídos publicados pasado octubre orden octubre consejería transportes vivienda respuesta,0.01903472704382421,Very Negative
965,Hyundai ha llegado a un acuerdo con la compañía Fenie Energía para instalar de modo gratuito un punto de recarga tanto en viviendas unifamiliares como en comunidades de vecinas para aquellos que opten por un modelo de Hyundai 100% eléctrico.La marca corea,1,Real,"['hyundai', 'llegado', 'acuerdo', 'compañía', 'fenie', 'energía', 'instalar', 'gratuito', 'punto', 'recarga', 'viviendas', 'unifamiliares', 'comunidades', 'vecinas', 'aquellos', 'opten', 'modelo', 'hyundai', 'eléctrico', 'marca', 'corea']",21,hyundai llegado acuerdo compañía fenie energía instalar gratuito punto recarga viviendas unifamiliares comunidades vecinas aquellos opten modelo hyundai eléctrico marca corea,0.08245879147092808,Very Negative
966," La prohibición de anunciarse en el metro indigna a científicos y a la industria del sector «Es una auténtica barbaridad». Rafael Garcés, director del Instituto de la Grasa del CSIC, apenas puede contener su indignación tras conocer que el Metro de Londre",0,Fake,"['prohibición', 'anunciarse', 'metro', 'indigna', 'científicos', 'industria', 'sector', 'auténtica', 'barbaridad', 'rafael', 'garcés', 'director', 'instituto', 'grasa', 'apenas', 'contener', 'indignación', 'conocer', 'metro', 'londre']",20,prohibición anunciarse metro indigna científicos industria sector auténtica barbaridad rafael garcés director instituto grasa apenas contener indignación conocer metro londre,0.9750303546559543,Very Positive
967,"Madre de dos hijos de 9 meses y de cuatro años, Verónica, de 30, se quitó la vida el pasado sábado tras la difusión de un vídeo sexual entre sus compañeros de la empresa Iveco. ",1,Real,"['madre', 'hijos', 'meses', 'cuatro', 'verónica', 'quitó', 'pasado', 'sábado', 'difusión', 'vídeo', 'sexual', 'compañeros', 'empresa', 'iveco']",14,madre hijos meses cuatro verónica quitó pasado sábado difusión vídeo sexual compañeros empresa iveco,0.0016541530543992386,Very Negative
968," El servicio municipal gratuito de Teleasistencia de Castellón atiende a un millar de personas mayores que viven solas. De éstas, 68 ancianos se han incorporado al programa de custodia de llaves que ofrece también «el equipo de profesionales que está oper",1,Real,"['servicio', 'municipal', 'gratuito', 'teleasistencia', 'castellón', 'atiende', 'millar', 'personas', 'mayores', 'viven', 'solas', 'éstas', 'ancianos', 'incorporado', 'programa', 'custodia', 'llaves', 'ofrece', 'equipo', 'profesionales']",20,servicio municipal gratuito teleasistencia castellón atiende millar personas mayores viven solas éstas ancianos incorporado programa custodia llaves ofrece equipo profesionales,0.8677698414466645,Very Positive
969," Un escalofriante reportaje de El Mundo pone cifras aun fenómeno repugnante de agresiones sexuales en grupo, con un dato sobre el origen que suscitará polémica. El dato es escalofriante: 350 han sido identificados o detenidos por violaciones y agresiones ",0,Fake,"['escalofriante', 'reportaje', 'mundo', 'cifras', 'fenómeno', 'repugnante', 'agresiones', 'sexuales', 'grupo', 'origen', 'suscitará', 'polémica', 'escalofriante', 'identificados', 'detenidos', 'violaciones', 'agresiones']",17,escalofriante reportaje mundo cifras fenómeno repugnante agresiones sexuales grupo origen suscitará polémica escalofriante identificados detenidos violaciones agresiones,0.1876150026011166,Very Negative
970,"El Centro de Internamiento de Extranjeros (CIE) de Barcelona es un polvorín. Así lo considera la Fiscalía de Barcelona que en la memoria del Servicio de Extranjería correspondiente al año pasado alerta de que ""el número de incidentes y conflictos generado",1,Real,"['centro', 'internamiento', 'extranjeros', 'barcelona', 'polvorín', 'considera', 'fiscalía', 'barcelona', 'memoria', 'servicio', 'extranjería', 'correspondiente', 'pasado', 'alerta', 'número', 'incidentes', 'conflictos', 'generado']",18,centro internamiento extranjeros barcelona polvorín considera fiscalía barcelona memoria servicio extranjería correspondiente pasado alerta número incidentes conflictos generado,0.9394084432652093,Very Positive
971," Una mujer de 51 años ha muerto la mañana de este lunes arrollada por un coche cuyo conductor perdió el control e invadió la acera por la que caminaba la víctima en la avenida Victoria, entre Madrid y el municipio de Majadahonda. Según ha informado a Efe ",1,Real,"['mujer', 'muerto', 'mañana', 'arrollada', 'coche', 'conductor', 'perdió', 'control', 'invadió', 'acera', 'caminaba', 'víctima', 'avenida', 'victoria', 'madrid', 'municipio', 'majadahonda', 'informado']",18,mujer muerto mañana arrollada coche conductor perdió control invadió acera caminaba víctima avenida victoria madrid municipio majadahonda informado,0.9156084220272478,Very Positive
972,"Hace exactamente seis años, Jorge Mario Bergoglio realizó su primer viaje como Pontífice a la isla de Lampedusa, puerta de entrada a Europa para migrantes y refugiados , y escenario de la guerra abierta entre el Gobierno italiano y las ONG de rescate en e",1,Real,"['exactamente', 'jorge', 'mario', 'bergoglio', 'realizó', 'primer', 'viaje', 'pontífice', 'lampedusa', 'puerta', 'entrada', 'europa', 'migrantes', 'refugiados', 'escenario', 'guerra', 'abierta', 'gobierno', 'italiano', 'rescate']",20,exactamente jorge mario bergoglio realizó primer viaje pontífice lampedusa puerta entrada europa migrantes refugiados escenario guerra abierta gobierno italiano rescate,0.7866500865516575,Positive
973,"Los votantes de Vox, aunque de ideología muy conservadora , son los que más se divorcian de todas las formaciones políticas, con un 8,4% de su electorado (hasta el 14% si se suman las separaciones) y, además, tampoco son especialmente religiosos , ya que ",1,Real,"['votantes', 'aunque', 'ideología', 'conservadora', 'divorcian', 'formaciones', 'políticas', 'electorado', 'suman', 'separaciones', 'además', 'tampoco', 'especialmente', 'religiosos']",14,votantes aunque ideología conservadora divorcian formaciones políticas electorado suman separaciones además tampoco especialmente religiosos,0.19360180242289,Very Negative
